team_name,category,model,livery,championship_names,livery_id,model_folder
Performance One,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #22,Ginetta Junior Championship UK,57,ginetta_g40_cup
MKH Racing,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #25,Ginetta Junior Championship UK,58,ginetta_g40_cup
Lionspeed GP,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #63,GT Revival Series,55,corvette_c5r
Speed Motorsports Management,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #70,GT Revival Series,56,corvette_c5r
Verstappen.com Racing,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #7,GT World Challenge Europe,54,bmw_m4_gt3
ROWE Racing,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #7,Nürburgring Langstrecken-Serie,54,bmw_m4_gt3
Verstappen.com Racing,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #96 (IMSA 2024),GT World Challenge Europe,53,bmw_m4_gt3
ROWE Racing,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #96 (IMSA 2024),Nürburgring Langstrecken-Serie,53,bmw_m4_gt3
W&S Motorsport,GT4,BMW M4 GT4,BMW M4 GT4 #1,Nürburgring Langstrecken-Serie,51,bmw_m4_gt4
W&S Motorsport,GT4,BMW M4 GT4,BMW M4 GT4 #11,Nürburgring Langstrecken-Serie,56,bmw_m4_gt4
GetSpeed,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #57 (IMSA 2024),GT World Challenge Sprint,52,mercedes_amg_gt3_evo
Random Vandals Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #57 (IMSA 2024),GT World Challenge America,52,mercedes_amg_gt3_evo
Stuttgart Performance Engineering,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #32 (IMSA 2024),GT World Challenge America,51,mercedes_amg_gt3_evo
GetSpeed,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #32 (IMSA 2024),GT World Challenge Sprint,51,mercedes_amg_gt3_evo
Team GP Elite,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #4,Porsche Carrera Supercup,53,porsche_991_gt3_2
Topp Racing,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #4,Porsche Carrera Cup North America,53,porsche_991_gt3_2
Century Motorsport,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #4,Porsche Carrera Cup UK,53,porsche_991_gt3_2
Martinet by Almeras,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #34,Porsche Carrera Supercup,57,porsche_991_gt3_2
Ruckus Racing,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #34,Porsche Carrera Cup North America,57,porsche_991_gt3_2
Eden Motorsport,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #34,Porsche Carrera Cup UK,57,porsche_991_gt3_2
Porsche Penske Motorsport,LMDh,Porsche 963,Porsche 963 #6 (IMSA 2024),IMSA WeatherTech SportsCar Championship,52,porsche_963_gtp
Porsche Penske Motorsport,LMDh,Porsche 963,Porsche 963 #7 (IMSA 2024),IMSA WeatherTech SportsCar Championship,53,porsche_963_gtp
Team TGM,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #31,IMSA Michelin Pilot Challenge,51,mercedes_amg_gt4
GBR Stratton Motorsport,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #31,British GT Championship,51,mercedes_amg_gt4
Stuttgart Performance Engineering,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #33,British GT Championship,52,mercedes_amg_gt4
Team TGM,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #33,IMSA Michelin Pilot Challenge,52,mercedes_amg_gt4
Goldcrest Motorsports,GT4,BMW M4 GT4,BMW M4 GT4 #1,IMSA VP Racing SportsCar Challenge,51,bmw_m4_gt4
CarBahn with Peregrine Racing,GT4,BMW M4 GT4,BMW M4 GT4 #9,IMSA VP Racing SportsCar Challenge,54,bmw_m4_gt4
Team GP Elite,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #96,Porsche Carrera Supercup,60,porsche_991_gt3
ACI Motorsports,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #96,Porsche Carrera Cup North America,60,porsche_991_gt3
Ombra Racing,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #97,Porsche Carrera Supercup,61,porsche_991_gt3
ACI Motorsports,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #97,Porsche Carrera Cup North America,61,porsche_991_gt3
Alliance Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #65,Lamborghini Super Trofeo North America,69,lamborghini_huracan_supertrofeo_evo2
Alliance Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #66,Lamborghini Super Trofeo North America,70,lamborghini_huracan_supertrofeo_evo2
Pace Performance,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #09,Ginetta Junior Championship North America,54,ginetta_g40_cup
Paradine Competition,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #10,Ginetta Junior Championship North America,55,ginetta_g40_cup
Barwell Motorsport,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #60 (IMSA 2024),British GT Championship,53,lamborghini_huracan_gt3_evo2
Barwell Motorsport,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #83 (IMSA 2024),British GT Championship,55,lamborghini_huracan_gt3_evo2
TCR,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #98,Porsche Carrera Cup UK,62,porsche_991_gt3
TCR,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #00,Porsche Carrera Cup UK,52,porsche_991_gt3
Sussex Road & Race,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #12,Mini Challenge,57,mini_cooper
Rockwell Autosport Development,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #12,IMSA Michelin Pilot Challenge,57,mini_cooper
Oakfield Motorsport,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #14,Mini Challenge,58,mini_cooper
Rockwell Autosport Development,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #14,IMSA Michelin Pilot Challenge,58,mini_cooper
Elite Motorsport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #10,Ginetta Junior Championship UK,55,ginetta_g40_cup
E3 Sport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #17,Ginetta Junior Championship UK,56,ginetta_g40_cup
ANS Motorsport,P4,MCR S2000,MCR S2000 #23,Radical Cup Europe,69,mcr2000
ANS Motorsport,P4,MCR S2000,MCR S2000 #31,Radical Cup Europe,76,mcr2000
Ferrari AF Corse,LMDh,Porsche 963,Porsche 963 #5 (IMSA 2024),World Endurance Championship,51,porsche_963_gtp
Ferrari AF Corse,LMDh,Porsche 963,Porsche 963 #6 (IMSA 2024),World Endurance Championship,52,porsche_963_gtp
Team Penske,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #99,GT World Challenge America,55,audi_r8_lms_gt3_evo2
Kessel Racing,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #99,Intercontinental GT Challenge,55,audi_r8_lms_gt3_evo2
Team Penske,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #33,GT World Challenge America,53,audi_r8_lms_gt3_evo2
Kessel Racing,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #33,Intercontinental GT Challenge,53,audi_r8_lms_gt3_evo2
Cadillac Whelen,LMDh,Alpine A424,Alpine A424 #36,IMSA WeatherTech SportsCar Championship,51,alpine_a424
JDC-Miller MotorSports,LMDh,Alpine A424,Alpine A424 #37,IMSA WeatherTech SportsCar Championship,52,alpine_a424
United Autosports USA,LMP2,Oreca 07,Oreca 07 #20 (IMSA 2024),IMSA WeatherTech SportsCar Championship,56,oreca_07
Tower Motorsports,LMP2,Ligier JS P217,Ligier JS P217 #33 (IMSA 2024),IMSA WeatherTech SportsCar Championship,51,ligier_js_p217
Accelerating Performance,GT4,McLaren 570S GT4,McLaren 570S GT4 #001,IMSA Michelin Pilot Challenge,51,mclaren_570s_gt4
Accelerating Performance,GT4,McLaren 570S GT4,McLaren 570S GT4 #002,IMSA Michelin Pilot Challenge,52,mclaren_570s_gt4
Crown Racing,P1Gen2,Ligier JS P320,Ligier JS P320 #7,IMSA VP Racing SportsCar Challenge,51,ligier_js_p320
FastMD Racing with Remstar,P1Gen2,Ligier JS P320,Ligier JS P320 #10,IMSA VP Racing SportsCar Challenge,52,ligier_js_p320
Atlantic Racing Team,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #72,Lamborghini Super Trofeo North America,71,lamborghini_huracan_supertrofeo_evo2
SP Motorsports,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #77,Lamborghini Super Trofeo North America,72,lamborghini_huracan_supertrofeo_evo2
Rinaldi Racing,GT3_Gen2,Chevrolet Corvette Z06 GT3.R,Chevrolet Corvette Z06 GT3.R #13 (IMSA 2024),Intercontinental GT Challenge,53,corvette_z06_gt3r
Rinaldi Racing,GT3_Gen2,Chevrolet Corvette Z06 GT3.R,Chevrolet Corvette Z06 GT3.R #17 (IMSA 2024),Intercontinental GT Challenge,54,corvette_z06_gt3r
Titanium Endurance Racing,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #60 (IMSA 2024),GT World Challenge America,53,lamborghini_huracan_gt3_evo2
Grasser Racing Team,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #60 (IMSA 2024),GT World Challenge Sprint,53,lamborghini_huracan_gt3_evo2
Titanium Endurance Racing,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #83 (IMSA 2024),GT World Challenge America,55,lamborghini_huracan_gt3_evo2
Grasser Racing Team,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #83 (IMSA 2024),GT World Challenge Sprint,55,lamborghini_huracan_gt3_evo2
Dream Machine @ Eagles Canyon,P4,MCR S2000,MCR S2000 #3,Radical Cup North America,52,mcr2000
Eagles Canyon w/Fast Track,P4,MCR S2000,MCR S2000 #4,Radical Cup North America,53,mcr2000
Kessel Racing,GT2_05,Milano GT36,Milano GT36 #59,Ferrari Challenge Europe,60,milano_gt36
Ferrari of San Diego,GT2_05,Milano GT36,Milano GT36 #59,Ferrari Challenge North America,60,milano_gt36
Rossocorsa,GT2_05,Milano GT36,Milano GT36 #64,Ferrari Challenge Europe,61,milano_gt36
Lake Forest Sportscars,GT2_05,Milano GT36,Milano GT36 #64,Ferrari Challenge North America,61,milano_gt36
TR3 Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #30,Lamborghini Super Trofeo North America,61,lamborghini_huracan_supertrofeo_evo2
ART-Line,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #30,Lamborghini Super Trofeo Europe,61,lamborghini_huracan_supertrofeo_evo2
TR3 Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #42,Lamborghini Super Trofeo North America,62,lamborghini_huracan_supertrofeo_evo2
Micanek Motorsport powered by Buggyra,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #42,Lamborghini Super Trofeo Europe,62,lamborghini_huracan_supertrofeo_evo2
Espace Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #36,GT Revival Series,55,dodge_viper_gts_r
Espace Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #40,GT Revival Series,56,dodge_viper_gts_r
Target Competition,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #1,Porsche Carrera Supercup,53,porsche_991_gt3
GMG Racing,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #1,Porsche Carrera Cup North America,53,porsche_991_gt3
Dinamic Motorsport,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #2,Porsche Carrera Supercup,52,porsche_991_gt3_2
Kellymoss,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #2,Porsche Carrera Cup North America,52,porsche_991_gt3_2
Vanguard Motorsport Group,GT4,McLaren 570S GT4,McLaren 570S GT4 #003,British GT Championship,53,mclaren_570s_gt4
Kingpin Racing,GT4,McLaren 570S GT4,McLaren 570S GT4 #003,IMSA VP Racing SportsCar Challenge,53,mclaren_570s_gt4
Vanguard Motorsport Group,GT4,McLaren 570S GT4,McLaren 570S GT4 #006,British GT Championship,54,mclaren_570s_gt4
89x Motorsport,GT4,McLaren 570S GT4,McLaren 570S GT4 #006,IMSA VP Racing SportsCar Challenge,54,mclaren_570s_gt4
Vanguard Motorsport Group,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #77 (IMSA 2024),GT World Challenge America,52,porsche_992_gt3r
Madpanda Motorsport,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #77 (IMSA 2024),GT World Challenge Sprint,52,porsche_992_gt3r
Vanguard Motorsport Group,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #86 (IMSA 2024),GT World Challenge America,53,porsche_992_gt3r
Madpanda Motorsport,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #86 (IMSA 2024),GT World Challenge Sprint,53,porsche_992_gt3r
Vector Dynamics Racing,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #65,Porsche Carrera Cup UK,57,porsche_991_gt3
Team GP Elite,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #65,Porsche Carrera Supercup,57,porsche_991_gt3
Vector Dynamics Racing,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #70,Porsche Carrera Cup UK,59,porsche_991_gt3_2
Proton Competition,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #70,Porsche Carrera Supercup,59,porsche_991_gt3_2
Vector Dynamics Racing,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #34,British GT Championship,53,mercedes_amg_gt4
CarBahn with Peregrine Racing,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #34,IMSA Michelin Pilot Challenge,53,mercedes_amg_gt4
VRC,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #34,IMSA VP Racing SportsCar Challenge,53,mercedes_amg_gt4
Vector Dynamics Racing,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #35,British GT Championship,54,mercedes_amg_gt4
ST Racing by Random Vandals Racing,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #35,IMSA Michelin Pilot Challenge,54,mercedes_amg_gt4
Panam Racing,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #35,IMSA VP Racing SportsCar Challenge,54,mercedes_amg_gt4
Spark Motorsport,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #71,GT Revival Series,57,corvette_c5r
Spark Motorsport,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #73,GT Revival Series,58,corvette_c5r
Orange Racing by JMH,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #25,British GT Championship,53,mclaren_720s_gt3_evo
Mahiki Racing,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #59,British GT Championship,56,mclaren_720s_gt3_evo
Velocity UK Developments,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #1,Porsche Carrera Cup UK,53,porsche_991_gt3
Velocity UK Developments,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #2,Porsche Carrera Cup UK,52,porsche_991_gt3_2
AReeve Motorsport,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #63,Mini Challenge,69,mini_cooper
Privateer,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #71,Mini Challenge,70,mini_cooper
Pace Performance,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #46,Ginetta Junior Championship UK,65,ginetta_g40_cup
Paradine Competition,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #50,Ginetta Junior Championship UK,66,ginetta_g40_cup
ANS Motorsport,P4,MCR S2000,MCR S2000 #25,Radical Cup Europe,70,mcr2000
ANS Motorsport,P4,MCR S2000,MCR S2000 #26,Radical Cup Europe,71,mcr2000
United Autosports,LMP2_Gen1,Oreca 07,Oreca 07 #47,European Le Mans Series,54,oreca_07
Micanek Motorsport powered by Buggyra,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #65,Lamborghini Super Trofeo Europe,69,lamborghini_huracan_supertrofeo_evo2
Auto Sport Racing Service,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #66,Lamborghini Super Trofeo Europe,70,lamborghini_huracan_supertrofeo_evo2
AF Corse,LMDh,Lamborghini SC63,Lamborghini SC63 #46,World Endurance Championship,53,lamborghini_sc63
AF Corse,LMDh,Lamborghini SC63,Lamborghini SC63 #47,World Endurance Championship,54,lamborghini_sc63
Akkodis ASP Team,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #45 (IMSA 2024),World Endurance Championship,52,lamborghini_huracan_gt3_evo2
Ford Racing,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #45 (IMSA 2024),Intercontinental GT Challenge,52,lamborghini_huracan_gt3_evo2
Emil Frey Racing,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #45 (IMSA 2024),GT World Challenge Europe,52,lamborghini_huracan_gt3_evo2
Falken Motorsports,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #45 (IMSA 2024),Nürburgring Langstrecken-Serie,52,lamborghini_huracan_gt3_evo2
Akkodis ASP Team,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #60 (IMSA 2024),World Endurance Championship,53,lamborghini_huracan_gt3_evo2
Mercedes-AMG Team GruppeM,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #60 (IMSA 2024),Intercontinental GT Challenge,53,lamborghini_huracan_gt3_evo2
Emil Frey Racing,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #60 (IMSA 2024),GT World Challenge Europe,53,lamborghini_huracan_gt3_evo2
Falken Motorsports,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #60 (IMSA 2024),Nürburgring Langstrecken-Serie,53,lamborghini_huracan_gt3_evo2
Toyo Tires with Ring Racing,GT4,McLaren 570S GT4,McLaren 570S GT4 #001,Nürburgring Langstrecken-Serie,51,mclaren_570s_gt4
Toyo Tires with Ring Racing,GT4,McLaren 570S GT4,McLaren 570S GT4 #003,Nürburgring Langstrecken-Serie,53,mclaren_570s_gt4
Biogas Motorsport,GT3,Nissan GT-R Nismo GT3,Nissan Nismo GT-R GT3 #201,Michelin Le Mans Cup,51,nissan_gt-r_gt3
Proton Competition,GT3,Nissan GT-R Nismo GT3,Nissan Nismo GT-R GT3 #201,European Le Mans Series,51,nissan_gt-r_gt3
Biogas Motorsport,GT3,Nissan GT-R Nismo GT3,Nissan Nismo GT-R GT3 #202,Michelin Le Mans Cup,52,nissan_gt-r_gt3
GR Racing,GT3,Nissan GT-R Nismo GT3,Nissan Nismo GT-R GT3 #202,European Le Mans Series,52,nissan_gt-r_gt3
Team Virage,P1Gen2,MetalMoro AJR Gen2 Nissan,MM AJR Nissan Gen2 #66,Michelin Le Mans Cup,54,metalmoro_ajr_gen2_nissan
Via-Marelli Competizione,P1Gen2,MetalMoro AJR Gen2 Nissan,MM AJR Nissan Gen2 #36,European Le Mans Series,53,metalmoro_ajr_gen2_nissan
Team Virage,P1Gen2,MetalMoro AJR Gen2 Nissan,MM AJR Nissan Gen2 #36,Michelin Le Mans Cup,53,metalmoro_ajr_gen2_nissan
Via-Marelli Competizione,P1Gen2,MetalMoro AJR Gen2 Nissan,MM AJR Nissan Gen2 #66,European Le Mans Series,54,metalmoro_ajr_gen2_nissan
Performance One,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #05,Ginetta Junior Championship Europe,53,ginetta_g40_cup
MKH Racing,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #09,Ginetta Junior Championship Europe,54,ginetta_g40_cup
ANS Motorsport,P4,MCR S2000,MCR S2000 #42 - S.de Boer Skin,Radical Cup Europe,77,mcr2000
ANS Motorsport,P4,MCR S2000,MCR S2000 #8,Radical Cup Europe,56,mcr2000
More Motorsport,P1Gen2,Sigma P1 G5,Sigma P1 G5 #5,Michelin Le Mans Cup,52,sigma_p1_g5
More Motorsport,P1Gen2,Sigma P1 G5,Sigma P1 G5 #13,Michelin Le Mans Cup,53,sigma_p1_g5
Elite Motorsport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #32,Ginetta Junior Championship Europe,61,ginetta_g40_cup
E3 Sport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #34,Ginetta Junior Championship Europe,62,ginetta_g40_cup
ANS Motorsport,P4,MCR S2000,MCR S2000 #15,Radical Cup Europe,63,mcr2000
ANS Motorsport,P4,MCR S2000,MCR S2000 #29,Radical Cup Europe,74,mcr2000
Aston Martin THOR Team,LMDh,Aston Martin Valkyrie Hypercar,Aston Martin Valkyrie Hypercar #23 (IMSA 2025),IMSA WeatherTech SportsCar Championship,51,aston_martin_valkyrie_lmh
JDC-Miller MotorSports,LMDh,Aston Martin Valkyrie Hypercar,Aston Martin Valkyrie Hypercar #009,IMSA WeatherTech SportsCar Championship,53,aston_martin_valkyrie_lmh
Pratt Miller Motorsports,LMP2,Ligier JS P217,Ligier JS P217 #88,IMSA WeatherTech SportsCar Championship,62,ligier_js_p217
AF Corse USA,LMP2,Oreca 07,Oreca 07 #74 (IMSA 2024),IMSA WeatherTech SportsCar Championship,59,oreca_07
Performance Tech Motorsports,GT3,Audi R8 LMS GT3,Audi R8 LMS GT3 #22,IMSA VP Racing SportsCar Challenge,51,audi_r8_lms_gt3
Toney Driver Development,GT3,Audi R8 LMS GT3,Audi R8 LMS GT3 #69,IMSA VP Racing SportsCar Challenge,52,audi_r8_lms_gt3
Eagles Canyon w/Fast Track,P4,MCR S2000,MCR S2000 #9,Radical Cup North America,57,mcr2000
Eagles Canyon w/Fast Track,P4,MCR S2000,MCR S2000 #10,Radical Cup North America,58,mcr2000
Zenith Autosport,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #181,GT World Challenge America,56,audi_r8_lms_gt3_evo2
GetSpeed,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #181,Intercontinental GT Challenge,56,audi_r8_lms_gt3_evo2
Emil Frey Racing,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #181,GT World Challenge Sprint,56,audi_r8_lms_gt3_evo2
Zenith Autosport,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #24,GT World Challenge America,51,audi_r8_lms_gt3_evo2
GetSpeed,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #24,Intercontinental GT Challenge,51,audi_r8_lms_gt3_evo2
Emil Frey Racing,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #24,GT World Challenge Sprint,51,audi_r8_lms_gt3_evo2
